Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
TRPM6	0.08384	0.063747	0.063875	0.037345	0.054698	0.424547	0.027113	0.054908	0.118724	0.044489	0.048301	0.03865	0.025509	0.03448	0.029268	0.120209	0.058462	0.033125	0.109666	0.036808	0.05947	1.0
TSHR	0.053228	0.042071	0.029078	0.054725	0.022348	0.046969	0.016184	0.026556	0.0	0.017502	0.034795	0.007861	0.000716	0.05662	0.010214	0.383571	1.0	0.01857	0.033418	0.053154	0.065532	0.04359
TTC38	0.0	2.9e-05	0.012643	0.449033	0.099723	0.003475	0.014577	0.000258	0.005096	0.054667	0.010507	0.064549	0.04759	0.067845	0.054101	0.002315	0.023062	0.002885	0.063031	0.011023	0.018638	0.020398
TXK	0.126396	0.067815	0.0	0.769011	1.0	0.056849	0.67675	0.186083	0.057572	0.313988	0.000532	0.012226	0.046803	0.056712	0.070799	0.011704	0.073642	0.052954	0.131142	0.00995	0.011364	0.070802
TYR	0.008458	0.008318	0.007657	0.040238	0.028529	0.084576	0.024706	0.11059	0.020808	0.005722	0.020169	0.013822	0.017631	0.080039	0.058498	0.008227	0.00358	1.0	0.171031	0.018154	0.00667	0.007134
UBASH3A	0.002432	0.003618	0.000582	0.000551	0.001699	0.00242	1.0	0.326789	0.091229	0.401085	7e-05	0.00182	0.001544	0.004076	0.00603	0.001494	0.428066	0.631158	0.14462	0.0	0.000385	0.024987
UGT1A8	1.0	0.691072	0.130753	0.111018	0.121621	0.492183	0.141103	0.177714	0.145421	0.116928	0.137582	0.077635	0.076942	0.089968	0.082827	0.237589	0.1337	0.660336	0.678259	0.122369	0.075767	0.139088
UGT2B17	0.083307	0.028512	0.010684	0.002508	0.008193	0.015742	0.00351	0.005305	0.001849	0.0	0.007953	0.012331	0.011177	0.00416	0.005447	1.0	0.012565	0.014455	0.020147	0.009467	0.016607	0.016427
UPK3A	0.032956	0.030729	0.823769	0.01602	0.012384	0.046201	0.024958	0.026898	0.052669	0.016393	0.020907	0.0	0.003107	0.015467	0.033867	0.041139	0.016123	0.055619	0.03861	0.014907	0.032638	0.074117
VILL	0.012849	0.020391	0.114382	0.289547	0.028196	0.0	1.0	0.712853	0.017806	0.614831	0.032996	0.423223	0.162178	0.121397	0.174422	0.049058	0.631391	0.026733	0.28019	0.000302	0.000122	0.004131
VNN1	0.018038	0.017025	1.0	0.056877	0.022086	0.872719	0.024033	0.006804	0.002279	0.007558	0.90201	0.007572	0.113791	0.062211	0.035482	0.011914	0.0	0.045135	0.11306	0.150992	0.032394	0.058749
VNN2	0.003176	0.00397	0.177961	0.032123	0.006904	1.0	0.030716	0.004389	8e-05	0.023733	0.02467	0.0	0.000111	0.012757	0.000637	0.002423	0.009562	0.004055	0.055169	7e-06	6.2e-05	0.000192
VNN3	0.009161	0.009776	0.079664	0.00518	0.015282	0.99988	0.021493	0.008089	0.007345	0.001128	0.008136	0.027178	0.022472	0.016555	0.014231	0.0	0.011629	0.033685	0.012667	0.003808	0.004437	0.031217
VPREB3	1.0	0.684276	0.031149	0.028642	0.025328	0.036947	0.00507	0.039118	0.035942	0.01879	0.018597	0.036539	0.024642	0.014419	0.013144	0.10246	0.018072	0.084099	0.036187	0.019402	0.029369	0.018836
WNT5B	0.010722	0.009573	0.018741	0.0	0.007	0.018693	0.001365	0.004353	0.00602	0.008574	0.011076	0.009619	1.0	0.033188	0.013969	0.081298	0.02254	0.010524	0.009267	0.177689	0.240269	0.011932
WNT7A	0.003333	0.009532	0.060817	0.000998	0.004569	0.01457	0.291996	0.102079	0.04795	0.120637	0.013157	0.017218	0.0	0.014284	0.007682	0.013233	0.118899	0.054794	0.032094	0.009509	0.023973	0.062029
ZAP70	0.000121	0.0	0.003427	0.647263	0.238756	0.007768	0.580162	0.36026	0.103143	0.436707	0.000768	0.00173	0.002675	0.00153	0.003462	7.6e-05	1.0	0.236942	0.191306	0.00086	0.001903	0.023435
ZBP1	0.029964	0.075744	0.016575	0.579566	0.137958	0.306803	0.206331	0.179981	0.020146	0.164307	0.00515	0.006652	0.013674	0.003006	0.021502	0.521182	0.071952	0.15813	0.114135	0.0	0.017716	0.157698
ZBTB10	0.121934	0.078017	0.047451	0.097083	0.084025	0.0132	0.08652	0.071563	0.064742	0.078556	0.050446	0.17912	0.057326	0.092668	0.174251	0.075007	1.0	0.0	0.14357	0.05943	0.63225	0.115314
ZBTB32	0.008251	0.733385	0.010898	0.033921	0.018257	0.017819	0.084488	0.0	0.710429	0.079356	0.009944	0.85136	0.02852	0.012851	0.004275	0.020412	0.067031	0.414558	0.087196	0.011059	0.253661	0.197733
ZFP36L2	0.125549	0.08904	0.183845	0.124351	0.033413	0.068877	0.046512	0.517208	0.04778	0.446974	0.038209	0.0	0.039059	0.001514	0.00428	0.064456	0.086246	0.407275	0.018324	0.070974	0.014051	0.040231
ZNF135	0.619144	0.096453	0.012962	1.0	0.516975	0.0	0.631989	0.093043	0.00878	0.419868	0.044196	0.020559	0.253598	0.150508	0.082489	0.063525	0.196028	0.008728	0.274471	0.042588	0.003309	0.651403
ZNF165	0.000806	0.000456	0.000146	0.000912	0.000538	0.000619	0.005596	0.000156	0.007623	0.000238	9.4e-05	0.000422	0.000746	0.000459	0.000229	0.012739	0.000758	0.000719	0.000538	0.000101	0.0	1.0
ZNF222	0.007654	0.0	0.037299	0.250699	0.249313	0.057823	0.145687	0.023215	0.024714	0.19068	0.187479	0.117359	0.416731	0.63465	0.602	0.013226	0.517855	0.008323	0.019567	0.233429	0.096404	1.0
ZNF286A	1.0	0.44562	0.007436	0.300178	0.264525	0.595026	0.0	0.223574	0.253019	0.290372	0.010798	0.04157	0.022228	0.098655	0.027633	0.09325	0.153687	0.179266	0.328988	0.012949	0.375783	0.00256
ZNF324	0.013079	0.004257	0.014013	0.044165	0.040376	0.026482	0.607654	0.011141	0.005356	0.020139	0.009347	0.031049	0.17047	0.016766	0.045714	0.0	0.294359	0.078586	0.044989	0.007571	0.004949	0.026237
ZNF442	0.078458	0.091374	0.043443	0.088174	0.178782	0.080557	0.027762	0.028719	0.0	0.137016	0.133437	0.323747	0.158282	0.358816	0.002565	0.076939	0.196487	0.209172	0.839627	0.213505	0.438842	0.175684
